Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,DRHO,DT,GR,RESD,NPHI,PE,PE.1,RHOB,interpolada
1-BRSA-645-SE,1599.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1599.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1599.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1600.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1601.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1602.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1603.9,RIOPIT,RIOPIT,,False,False,False,True,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1604.0,RIOPIT,RIOPIT,,False,False,True,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1604.1,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1604.2,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1604.3,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1604.4,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1604.5,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1604.6,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1604.7,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1604.8,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1604.9,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.0,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.1,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.2,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.3,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.4,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.5,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.6,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.7,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.8,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1605.9,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.0,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.1,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.2,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.3,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.4,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.5,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.6,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.7,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.8,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1606.9,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.0,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.1,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.2,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.3,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.4,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.5,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.6,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.7,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.8,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1607.9,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1608.0,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1608.1,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1608.2,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1608.3,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1608.4,RIOPIT,RIOPIT,,False,False,False,True,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1608.5,RIOPIT,RIOPIT,,False,False,True,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1608.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1608.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1608.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1608.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1609.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1610.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1611.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1612.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1613.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1614.9,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.0,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.1,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.2,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.3,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.4,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.5,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.6,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.7,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.8,RIOPIT,RIOPIT,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1615.9,RIOPIT,RIOPIT,,False,False,False,True,FOLHELHO,CINZA,ESVERDEADO,,,,,,,,,,,,,,
1-BRSA-645-SE,1616.0,RIOPIT,RIOPIT,,False,False,True,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1616.1,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1616.2,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1616.3,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1616.4,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1616.5,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1616.6,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1616.7,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1616.8,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1616.9,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.0,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.1,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.2,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.3,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.4,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.5,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.6,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.7,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.8,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1617.9,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1618.0,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
1-BRSA-645-SE,1618.1,RIOPIT,RIOPIT,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,,,,,,,,,,,,,
