FRAMENO,TDEP,TIME,HCAL
836,255890.0,83.03906,8.66049
837,255880.0,83.03906,8.70292
838,255870.0,83.03906,8.692312
839,255860.0,83.03906,8.639276
840,255850.0,83.03906,8.66049
841,255840.0,83.05469,8.639276
842,255830.0,81.96094,8.681705
843,255820.0,81.96094,8.575631
844,255810.0,81.96094,8.554416
845,255800.0,81.96094,8.554416
846,255790.0,81.96094,8.596846
847,255780.0,81.94531,8.66049
848,255770.0,80.28906,8.639276
849,255760.0,80.28906,8.639276
850,255750.0,80.28906,8.61806
851,255740.0,80.28906,8.639276
852,255730.0,80.28906,8.639276
853,255720.0,80.30469,8.639276
854,255710.0,82.46094,8.61806
855,255700.0,82.46094,8.61806
856,255690.0,82.46094,8.61806
857,255680.0,82.46094,8.681705
858,255670.0,82.46094,8.78778
859,255660.0,82.44531,8.66049
860,255650.0,82.125,8.639276
861,255640.0,82.125,8.66049
862,255630.0,82.125,8.70292
863,255620.0,82.125,8.74535
864,255610.0,82.125,8.74535
865,255600.0,82.125,8.724135
866,255590.0,80.25,8.74535
867,255580.0,80.25,8.851425
868,255570.0,80.25,8.766564
869,255560.0,80.25,8.628668
870,255550.0,80.25,8.575631
871,255540.0,80.25,8.533201
872,255530.0,81.625,8.437735
873,255520.0,81.625,8.384697
874,255510.0,81.625,8.342267
875,255500.0,81.625,8.278622
876,255490.0,81.625,8.225585
877,255480.0,81.625,8.193762
878,255470.0,81.91406,8.193762
879,255460.0,81.91406,8.214977
880,255450.0,81.91406,8.236192
881,255440.0,81.91406,8.278622
882,255430.0,81.91406,8.321053
883,255420.0,81.92969,8.405911
884,255410.0,82.41406,8.490771
885,255400.0,82.41406,8.61806
886,255390.0,82.41406,8.681705
887,255380.0,82.41406,8.70292
888,255370.0,82.41406,8.724135
889,255360.0,82.42969,8.724135
890,255350.0,82.125,8.70292
891,255340.0,82.125,8.681705
892,255330.0,82.125,8.66049
893,255320.0,82.125,8.692312
894,255310.0,82.125,8.74535
895,255300.0,82.125,8.893855
896,255290.0,81.53906,8.999929
897,255280.0,81.53906,8.851425
898,255270.0,81.53906,8.78778
899,255260.0,81.53906,8.777172
900,255250.0,81.53906,8.766564
901,255240.0,81.55469,8.74535
902,255230.0,81.33594,8.74535
903,255220.0,81.33594,8.766564
904,255210.0,81.33594,8.639276
905,255200.0,81.33594,8.596846
906,255190.0,81.33594,8.575631
907,255180.0,81.32031,8.586238
908,255170.0,82.46094,8.596846
909,255160.0,82.46094,8.575631
910,255150.0,82.46094,8.575631
911,255140.0,82.46094,8.575631
912,255130.0,82.46094,8.565023
913,255120.0,82.44531,8.575631
914,255110.0,80.21094,8.575631
915,255100.0,80.21094,8.575631
916,255090.0,80.21094,8.565023
917,255080.0,80.21094,8.554416
918,255070.0,80.21094,8.554416
919,255060.0,80.19531,8.543809
920,255050.0,82.83594,8.533201
921,255040.0,82.83594,8.554416
922,255030.0,82.83594,8.533201
923,255020.0,82.83594,8.533201
924,255010.0,82.83594,8.543809
925,255000.0,82.82031,8.575631
926,254990.0,82.33594,8.575631
927,254980.0,82.33594,8.596846
928,254970.0,82.33594,8.61806
929,254960.0,82.33594,8.61806
930,254950.0,82.33594,8.61806
931,254940.0,82.32031,8.628668
932,254930.0,83.16406,8.639276
933,254920.0,83.16406,8.61806
934,254910.0,83.16406,8.596846
935,254900.0,83.16406,8.586238
936,254890.0,83.16406,8.575631
937,254880.0,83.17969,8.575631
938,254870.0,82.75,8.575631
939,254860.0,82.75,8.575631
940,254850.0,82.75,8.575631
941,254840.0,82.75,8.575631
942,254830.0,82.75,8.596846
943,254820.0,82.75,8.596846
944,254810.0,80.75,8.575631
945,254800.0,80.75,8.575631
946,254790.0,80.75,8.596846
947,254780.0,80.75,8.575631
948,254770.0,80.75,8.554416
949,254760.0,80.75,8.554416
950,254750.0,79.66406,8.533201
951,254740.0,79.66406,8.533201
952,254730.0,79.66406,8.533201
953,254720.0,79.66406,8.533201
954,254710.0,79.66406,8.533201
955,254700.0,79.67969,8.5225935
956,254690.0,81.66406,8.511986
957,254680.0,81.66406,8.533201
958,254670.0,81.66406,8.533201
959,254660.0,81.66406,8.511986
960,254650.0,81.66406,8.490771
961,254640.0,81.67969,8.490771
962,254630.0,81.16406,8.469557
963,254620.0,81.16406,8.458949
964,254610.0,81.16406,8.469557
965,254600.0,81.16406,8.469557
966,254590.0,81.16406,8.448341
967,254580.0,81.17969,8.427127
968,254570.0,80.625,8.427127
969,254560.0,80.625,8.427127
970,254550.0,80.625,8.469557
971,254540.0,80.625,8.501379
972,254530.0,80.625,8.533201
973,254520.0,80.625,8.533201
974,254510.0,82.28906,8.554416
975,254500.0,82.28906,8.554416
976,254490.0,82.28906,8.575631
977,254480.0,82.28906,8.575631
978,254470.0,82.28906,8.575631
979,254460.0,82.30469,8.596846
980,254450.0,80.58594,8.61806
981,254440.0,80.58594,8.639276
982,254430.0,80.58594,8.66049
983,254420.0,80.58594,8.692312
984,254410.0,80.58594,8.66049
985,254400.0,80.57031,8.66049
986,254390.0,82.03906,8.639276
987,254380.0,82.03906,8.61806
988,254370.0,82.03906,8.596846
989,254360.0,82.03906,8.596846
990,254350.0,82.03906,8.575631
991,254340.0,82.05469,8.533201
992,254330.0,80.125,8.533201
993,254320.0,80.125,8.511986
994,254310.0,80.125,8.511986
995,254300.0,80.125,8.511986
996,254290.0,80.125,8.501379
997,254280.0,80.125,8.490771
998,254270.0,83.08594,8.469557
999,254260.0,83.08594,8.469557
1000,254250.0,83.08594,8.448341
1001,254240.0,83.08594,8.448341
1002,254230.0,83.08594,8.469557
1003,254220.0,83.07031,8.448341
1004,254210.0,80.08594,8.448341
1005,254200.0,80.08594,8.427127
1006,254190.0,80.08594,8.427127
1007,254180.0,80.08594,8.405911
1008,254170.0,80.08594,8.405911
1009,254160.0,80.07031,8.384697
1010,254150.0,84.66406,8.405911
1011,254140.0,84.66406,8.384697
1012,254130.0,84.66406,8.384697
1013,254120.0,84.66406,8.405911
1014,254110.0,84.66406,8.427127
1015,254100.0,84.67969,8.448341
1016,254090.0,82.5,8.490771
1017,254080.0,82.5,8.490771
1018,254070.0,82.5,8.511986
1019,254060.0,82.5,8.533201
1020,254050.0,82.5,8.533201
1021,254040.0,82.5,8.575631
1022,254030.0,81.16406,8.575631
1023,254020.0,81.16406,8.575631
1024,254010.0,81.16406,8.575631
1025,254000.0,81.16406,8.575631
1026,253990.0,81.16406,8.61806
1027,253980.0,81.17969,8.575631
1028,253970.0,79.66406,8.575631
1029,253960.0,79.66406,8.575631
1030,253950.0,79.66406,8.596846
1031,253940.0,79.66406,8.575631
1032,253930.0,79.66406,8.586238
1033,253920.0,79.67969,8.596846
1034,253910.0,82.16406,8.575631
1035,253900.0,82.16406,8.554416
1036,253890.0,82.16406,8.554416
1037,253880.0,82.16406,8.554416
1038,253870.0,82.16406,8.533201
1039,253860.0,82.17969,8.533201
1040,253850.0,82.0,8.511986
1041,253840.0,82.0,8.490771
1042,253830.0,82.0,8.490771
1043,253820.0,82.0,8.490771
1044,253810.0,82.0,8.480164
1045,253800.0,82.0,8.469557
1046,253790.0,80.75,8.448341
1047,253780.0,80.75,8.427127
1048,253770.0,80.75,8.405911
1049,253760.0,80.75,8.405911
1050,253750.0,80.75,8.405911
1051,253740.0,80.75,8.405911
1052,253730.0,83.0,8.405911
1053,253720.0,83.0,8.405911
1054,253710.0,83.0,8.405911
1055,253700.0,83.0,8.405911
1056,253690.0,83.0,8.405911
1057,253680.0,83.0,8.405911
1058,253670.0,81.75,8.405911
1059,253660.0,81.75,8.427127
1060,253650.0,81.75,8.448341
1061,253640.0,81.75,8.448341
1062,253630.0,81.75,8.448341
1063,253620.0,81.75,8.480164
1064,253610.0,82.96094,8.490771
1065,253600.0,82.96094,8.490771
1066,253590.0,82.96094,8.490771
1067,253580.0,82.96094,8.490771
1068,253570.0,82.96094,8.490771
1069,253560.0,82.94531,8.490771
1070,253550.0,81.0,8.490771
1071,253540.0,81.0,8.490771
1072,253530.0,81.0,8.511986
1073,253520.0,81.0,8.511986
1074,253510.0,81.0,8.490771
1075,253500.0,81.0,8.5225935
1076,253490.0,77.46094,8.554416
1077,253480.0,77.46094,8.554416
1078,253470.0,77.46094,8.554416
1079,253460.0,77.46094,8.554416
1080,253450.0,77.46094,8.554416
1081,253440.0,77.44531,8.533201
1082,253430.0,80.83594,8.554416
1083,253420.0,80.83594,8.533201
1084,253410.0,80.83594,8.533201
1085,253400.0,80.83594,8.501379
1086,253390.0,80.83594,8.511986
1087,253380.0,80.82031,8.490771
1088,253370.0,82.0,8.501379
1089,253360.0,82.0,8.490771
1090,253350.0,82.0,8.490771
1091,253340.0,82.0,8.490771
1092,253330.0,82.0,8.490771
1093,253320.0,82.0,8.490771
1094,253310.0,80.83594,8.469557
1095,253300.0,80.83594,8.490771
1096,253290.0,80.83594,8.448341
1097,253280.0,80.83594,8.427127
1098,253270.0,80.83594,8.427127
1099,253260.0,80.82031,8.405911
1100,253250.0,83.375,8.405911
1101,253240.0,83.375,8.427127
1102,253230.0,83.375,8.533201
1103,253220.0,83.375,8.533201
1104,253210.0,83.375,8.533201
1105,253200.0,83.375,8.533201
1106,253190.0,81.46094,8.5225935
1107,253180.0,81.46094,8.511986
1108,253170.0,81.46094,8.511986
1109,253160.0,81.46094,8.511986
1110,253150.0,81.46094,8.511986
1111,253140.0,81.44531,8.490771
1112,253130.0,80.08594,8.533201
1113,253120.0,80.08594,8.554416
1114,253110.0,80.08594,8.543809
1115,253100.0,80.08594,8.533201
1116,253090.0,80.08594,8.533201
1117,253080.0,80.07031,8.533201
1118,253070.0,81.58594,8.511986
1119,253060.0,81.58594,8.554416
1120,253050.0,81.58594,8.575631
1121,253040.0,81.58594,8.596846
1122,253030.0,81.58594,8.586238
1123,253020.0,81.57031,8.554416
1124,253010.0,82.66406,8.533201
1125,253000.0,82.66406,8.554416
1126,252990.0,82.66406,8.543809
1127,252980.0,82.66406,8.554416
1128,252970.0,82.66406,8.575631
1129,252960.0,82.67969,8.596846
1130,252950.0,82.16406,8.596846
1131,252940.0,82.16406,8.575631
1132,252930.0,82.16406,8.575631
1133,252920.0,82.16406,8.575631
1134,252910.0,82.16406,8.575631
1135,252900.0,82.17969,8.575631
1136,252890.0,82.21094,8.554416
1137,252880.0,82.21094,8.575631
1138,252870.0,82.21094,8.575631
1139,252860.0,82.21094,8.596846
1140,252850.0,82.21094,8.575631
1141,252840.0,82.19531,8.575631
1142,252830.0,83.46094,8.565023
1143,252820.0,83.46094,8.554416
1144,252810.0,83.46094,8.554416
1145,252800.0,83.46094,8.533201
1146,252790.0,83.46094,8.533201
1147,252780.0,83.44531,8.511986
1148,252770.0,82.08594,8.511986
1149,252760.0,82.08594,8.511986
1150,252750.0,82.08594,8.533201
1151,252740.0,82.08594,8.511986
1152,252730.0,82.08594,8.533201
1153,252720.0,82.07031,8.511986
1154,252710.0,80.75,8.511986
1155,252700.0,80.75,8.511986
1156,252690.0,80.75,8.554416
1157,252680.0,80.75,8.554416
1158,252670.0,80.75,8.554416
1159,252660.0,80.75,8.554416
1160,252650.0,80.33594,8.554416
1161,252640.0,80.33594,8.554416
1162,252630.0,80.33594,8.554416
1163,252620.0,80.33594,8.554416
1164,252610.0,80.33594,8.575631
1165,252600.0,80.32031,8.575631
1166,252590.0,83.16406,8.554416
1167,252580.0,83.16406,8.554416
1168,252570.0,83.16406,8.533201
1169,252560.0,83.16406,8.533201
1170,252550.0,83.16406,8.533201
1171,252540.0,83.17969,8.511986
1172,252530.0,81.91406,8.511986
1173,252520.0,81.91406,8.511986
1174,252510.0,81.91406,8.511986
1175,252500.0,81.91406,8.5225935
1176,252490.0,81.91406,8.533201
1177,252480.0,81.92969,8.575631
1178,252470.0,81.83594,8.565023
1179,252460.0,81.83594,8.575631
1180,252450.0,81.83594,8.575631
1181,252440.0,81.83594,8.554416
1182,252430.0,81.83594,8.554416
1183,252420.0,81.82031,8.575631
1184,252410.0,82.08594,8.554416
1185,252400.0,82.08594,8.533201
1186,252390.0,82.08594,8.554416
1187,252380.0,82.08594,8.575631
1188,252370.0,82.08594,8.575631
1189,252360.0,82.07031,8.554416
1190,252350.0,79.08594,8.533201
1191,252340.0,79.08594,8.533201
1192,252330.0,79.08594,8.533201
1193,252320.0,79.08594,8.511986
1194,252310.0,79.08594,8.511986
1195,252300.0,79.07031,8.511986
1196,252290.0,80.25,8.511986
1197,252280.0,80.25,8.490771
1198,252270.0,80.25,8.490771
1199,252260.0,80.25,8.490771
1200,252250.0,80.25,8.490771
1201,252240.0,80.25,8.490771
1202,252230.0,78.83594,8.490771
1203,252220.0,78.83594,8.490771
1204,252210.0,78.83594,8.511986
1205,252200.0,78.83594,8.533201
1206,252190.0,78.83594,8.554416
1207,252180.0,78.82031,8.554416
1208,252170.0,83.0,8.554416
1209,252160.0,83.0,8.575631
1210,252150.0,83.0,8.575631
1211,252140.0,83.0,8.596846
1212,252130.0,83.0,8.575631
1213,252120.0,83.0,8.575631
1214,252110.0,82.16406,8.586238
1215,252100.0,82.16406,8.596846
1216,252090.0,82.16406,8.575631
1217,252080.0,82.16406,8.575631
1218,252070.0,82.16406,8.575631
1219,252060.0,82.17969,8.575631
1220,252050.0,80.96094,8.575631
1221,252040.0,80.96094,8.575631
1222,252030.0,80.96094,8.575631
1223,252020.0,80.96094,8.575631
1224,252010.0,80.96094,8.575631
1225,252000.0,80.94531,8.596846
1226,251990.0,80.21094,8.628668
1227,251980.0,80.21094,8.66049
1228,251970.0,80.21094,8.66049
1229,251960.0,80.21094,8.66049
1230,251950.0,80.21094,8.66049
1231,251940.0,80.19531,8.66049
1232,251930.0,82.66406,8.66049
1233,251920.0,82.66406,8.681705
1234,251910.0,82.66406,8.66049
1235,251900.0,82.66406,8.639276
1236,251890.0,82.66406,8.61806
1237,251880.0,82.67969,8.596846
1238,251870.0,81.41406,8.575631
1239,251860.0,81.41406,8.575631
1240,251850.0,81.41406,8.575631
1241,251840.0,81.41406,8.554416
1242,251830.0,81.41406,8.575631
1243,251820.0,81.42969,8.575631
1244,251810.0,83.0,8.649883
1245,251800.0,83.0,8.70292
1246,251790.0,83.0,8.70292
1247,251780.0,83.0,8.713528
1248,251770.0,83.0,8.70292
1249,251760.0,83.0,8.70292
1250,251750.0,82.0,8.74535
1251,251740.0,82.0,8.734742
1252,251730.0,82.0,8.724135
1253,251720.0,82.0,8.724135
1254,251710.0,82.0,8.724135
1255,251700.0,82.0,8.70292
1256,251690.0,81.08594,8.70292
1257,251680.0,81.08594,8.70292
1258,251670.0,81.08594,8.70292
1259,251660.0,81.08594,8.692312
1260,251650.0,81.08594,8.681705
1261,251640.0,81.07031,8.66049
1262,251630.0,80.66406,8.639276
1263,251620.0,80.66406,8.628668
1264,251610.0,80.66406,8.596846
1265,251600.0,80.66406,8.554416
1266,251590.0,80.66406,8.511986
1267,251580.0,80.67969,8.490771
1268,251570.0,80.83594,8.490771
1269,251560.0,80.83594,8.490771
1270,251550.0,80.83594,8.533201
1271,251540.0,80.83594,8.533201
1272,251530.0,80.83594,8.575631
1273,251520.0,80.82031,8.596846
1274,251510.0,81.16406,8.639276
1275,251500.0,81.16406,8.66049
1276,251490.0,81.16406,8.66049
1277,251480.0,81.16406,8.681705
1278,251470.0,81.16406,8.70292
1279,251460.0,81.17969,8.713528
1280,251450.0,81.83594,8.724135
1281,251440.0,81.83594,8.74535
1282,251430.0,81.83594,8.74535
1283,251420.0,81.83594,8.755958
1284,251410.0,81.83594,8.74535
1285,251400.0,81.82031,8.766564
1286,251390.0,82.03906,8.766564
1287,251380.0,82.03906,8.766564
1288,251370.0,82.03906,8.819602
1289,251360.0,82.03906,8.87264
1290,251350.0,82.03906,8.83021
1291,251340.0,82.05469,8.66049
1292,251330.0,82.125,8.607453
1293,251320.0,82.125,8.575631
1294,251310.0,82.125,8.575631
1295,251300.0,82.125,8.554416
1296,251290.0,82.125,8.554416
1297,251280.0,82.125,8.575631
1298,251270.0,80.66406,8.575631
1299,251260.0,80.66406,8.533201
1300,251250.0,80.66406,8.554416
1301,251240.0,80.66406,8.596846
1302,251230.0,80.66406,8.61806
1303,251220.0,80.67969,8.66049
1304,251210.0,79.0,8.66049
1305,251200.0,79.0,8.66049
1306,251190.0,79.0,8.596846
1307,251180.0,79.0,8.575631
1308,251170.0,79.0,8.554416
1309,251160.0,79.0,8.554416
1310,251150.0,80.58594,8.533201
1311,251140.0,80.58594,8.533201
1312,251130.0,80.58594,8.533201
1313,251120.0,80.58594,8.533201
1314,251110.0,80.58594,8.554416
1315,251100.0,80.57031,8.596846
1316,251090.0,83.41406,8.639276
1317,251080.0,83.41406,8.66049
1318,251070.0,83.41406,8.681705
1319,251060.0,83.41406,8.639276
1320,251050.0,83.41406,8.61806
1321,251040.0,83.42969,8.565023
1322,251030.0,81.5,8.575631
1323,251020.0,81.5,8.554416
1324,251010.0,81.5,8.554416
1325,251000.0,81.5,8.511986
1326,250990.0,81.5,8.490771
1327,250980.0,81.5,8.490771
1328,250970.0,79.75,8.490771
1329,250960.0,79.75,8.533201
1330,250950.0,79.75,8.554416
1331,250940.0,79.75,8.554416
1332,250930.0,79.75,8.575631
1333,250920.0,79.75,8.596846
1334,250910.0,82.5,8.66049
1335,250900.0,82.5,8.66049
1336,250890.0,82.5,8.66049
1337,250880.0,82.5,8.639276
1338,250870.0,82.5,8.61806
1339,250860.0,82.5,8.607453
1340,250850.0,79.83594,8.596846
1341,250840.0,79.83594,8.596846
1342,250830.0,79.83594,8.575631
1343,250820.0,79.83594,8.575631
1344,250810.0,79.83594,8.607453
1345,250800.0,79.82031,8.61806
1346,250790.0,87.66406,8.639276
1347,250780.0,87.66406,8.639276
1348,250770.0,87.66406,8.66049
1349,250760.0,87.66406,8.671098
1350,250750.0,87.66406,8.681705
1351,250740.0,87.67969,8.66049
1352,250730.0,87.16406,8.66049
1353,250720.0,87.16406,8.66049
1354,250710.0,87.16406,8.61806
1355,250700.0,87.16406,8.61806
1356,250690.0,87.16406,8.586238
1357,250680.0,87.17969,8.575631
1358,250670.0,87.5,8.554416
1359,250660.0,87.5,8.554416
1360,250650.0,87.5,8.554416
1361,250640.0,87.5,8.554416
1362,250630.0,87.5,8.575631
1363,250620.0,87.5,8.575631
1364,250610.0,86.08594,8.575631
1365,250600.0,86.08594,8.596846
1366,250590.0,86.08594,8.575631
1367,250580.0,86.08594,8.533201
1368,250570.0,86.08594,8.533201
1369,250560.0,86.07031,8.533201
1370,250550.0,85.91406,8.511986
1371,250540.0,85.91406,8.511986
1372,250530.0,85.91406,8.511986
1373,250520.0,85.91406,8.511986
1374,250510.0,85.91406,8.490771
1375,250500.0,85.92969,8.490771
1376,250490.0,86.91406,8.490771
1377,250480.0,86.91406,8.469557
1378,250470.0,86.91406,8.469557
1379,250460.0,86.91406,8.469557
1380,250450.0,86.91406,8.490771
1381,250440.0,86.92969,8.490771
1382,250430.0,87.08594,8.511986
1383,250420.0,87.08594,8.511986
1384,250410.0,87.08594,8.565023
1385,250400.0,87.08594,8.575631
1386,250390.0,87.08594,8.596846
1387,250380.0,87.07031,8.61806
1388,250370.0,88.58594,8.61806
1389,250360.0,88.58594,8.649883
1390,250350.0,88.58594,8.70292
1391,250340.0,88.58594,8.74535
1392,250330.0,88.58594,8.766564
1393,250320.0,88.57031,8.755958
1394,250310.0,87.46094,8.74535
1395,250300.0,87.46094,8.724135
1396,250290.0,87.46094,8.70292
1397,250280.0,87.46094,8.681705
1398,250270.0,87.46094,8.66049
1399,250260.0,87.44531,8.66049
1400,250250.0,86.125,8.66049
1401,250240.0,86.125,8.649883
1402,250230.0,86.125,8.61806
1403,250220.0,86.125,8.596846
1404,250210.0,86.125,8.596846
1405,250200.0,86.125,8.575631
1406,250190.0,86.0,8.554416
1407,250180.0,86.0,8.554416
1408,250170.0,86.0,8.575631
1409,250160.0,86.0,8.575631
1410,250150.0,86.0,8.575631
1411,250140.0,86.0,8.575631
1412,250130.0,86.16406,8.596846
1413,250120.0,86.16406,8.639276
1414,250110.0,86.16406,8.61806
1415,250100.0,86.16406,8.639276
1416,250090.0,86.16406,8.61806
1417,250080.0,86.17969,8.61806
1418,250070.0,89.41406,8.596846
1419,250060.0,89.41406,8.565023
1420,250050.0,89.41406,8.554416
1421,250040.0,89.41406,8.554416
1422,250030.0,89.41406,8.533201
1423,250020.0,89.42969,8.533201
1424,250010.0,86.75,8.533201
1425,250000.0,86.75,8.533201
1426,249990.0,86.75,8.533201
1427,249980.0,86.75,8.511986
1428,249970.0,86.75,8.533201
1429,249960.0,86.75,8.511986
1430,249950.0,84.0,8.533201
1431,249940.0,84.0,8.575631
1432,249930.0,84.0,8.596846
1433,249920.0,84.0,8.61806
1434,249910.0,84.0,8.61806
1435,249900.0,84.0,8.639276
1436,249890.0,87.16406,8.66049
1437,249880.0,87.16406,8.66049
1438,249870.0,87.16406,8.66049
1439,249860.0,87.16406,8.66049
1440,249850.0,87.16406,8.681705
1441,249840.0,87.17969,8.66049
1442,249830.0,85.0,8.66049
1443,249820.0,85.0,8.66049
1444,249810.0,85.0,8.66049
1445,249800.0,85.0,8.66049
1446,249790.0,85.0,8.66049
1447,249780.0,85.0,8.649883
1448,249770.0,90.671875,8.639276
1449,249760.0,90.671875,8.639276
1450,249750.0,90.671875,8.61806
1451,249740.0,90.671875,8.61806
1452,249730.0,90.671875,8.61806
1453,249720.0,90.640625,8.596846
1454,249710.0,86.171875,8.596846
1455,249700.0,86.171875,8.596846
1456,249690.0,86.171875,8.596846
1457,249680.0,86.171875,8.61806
1458,249670.0,86.171875,8.639276
1459,249660.0,86.140625,8.61806
1460,249650.0,85.578125,8.586238
1461,249640.0,85.578125,8.575631
1462,249630.0,85.578125,8.596846
1463,249620.0,85.578125,8.575631
1464,249610.0,85.578125,8.596846
1465,249600.0,85.609375,8.575631
1466,249590.0,85.828125,8.586238
1467,249580.0,85.828125,8.575631
1468,249570.0,85.828125,8.554416
1469,249560.0,85.828125,8.533201
1470,249550.0,85.828125,8.533201
1471,249540.0,85.859375,8.533201
1472,249530.0,88.5,8.554416
1473,249520.0,88.5,8.533201
1474,249510.0,88.5,8.533201
1475,249500.0,88.5,8.533201
1476,249490.0,88.5,8.533201
1477,249480.0,88.5,8.533201
1478,249470.0,88.578125,8.533201
1479,249460.0,88.578125,8.533201
1480,249450.0,88.578125,8.533201
1481,249440.0,88.578125,8.554416
1482,249430.0,88.578125,8.554416
1483,249420.0,88.609375,8.565023
1484,249410.0,86.546875,8.596846
1485,249400.0,86.546875,8.575631
1486,249390.0,86.546875,8.596846
1487,249380.0,86.546875,8.596846
1488,249370.0,86.546875,8.628668
