FRAMENO,TDEP,AHTCO90,AHF30,TIME,AHF90
489,24960.0,876.322,1.028709,256.75,1.0595355
490,24957.0,709.10785,1.1249474,257.5,1.1830804
491,24954.0,595.7341,1.2687458,257.5,1.3347526
492,24951.0,526.317,1.4398333,265.5,1.5120261
493,24948.0,480.2725,1.6351774,265.5,1.7142075
494,24945.0,477.03275,1.8486289,265.75,1.9375954
495,24942.0,471.70618,2.0686982,265.75,2.1731222
496,24939.0,446.73276,2.2759342,259.625,2.4014525
497,24936.0,421.54697,2.4446003,259.625,2.5921707
498,24933.0,389.2228,2.5427833,267.375,2.7106
499,24930.0,363.58588,2.540989,267.375,2.723891
500,24927.0,324.86566,2.440681,259.875,2.6288724
501,24924.0,285.5097,2.257578,259.875,2.4253385
502,24921.0,322.3482,2.02485,261.875,2.1418238
503,24918.0,413.9021,1.7778447,261.875,1.8561447
504,24915.0,543.9547,1.5470802,262.375,1.601022
505,24912.0,698.16943,1.3422569,262.375,1.3886552
506,24909.0,864.8458,1.1913161,265.75,1.2228293
507,24906.0,1031.245,1.0721164,265.75,1.0922205
508,24903.0,1184.2252,0.9766259,267.125,0.9801597
509,24900.0,1310.772,0.9055596,267.125,0.9046693
510,24897.0,1398.2036,0.8549398,263.0,0.8507897
511,24894.0,1431.4589,0.82128835,263.0,0.8143656
512,24891.0,1416.6675,0.80145913,257.75,0.7916042
513,24888.0,1377.3007,0.7926789,257.75,0.77925354
514,24885.0,1304.5869,0.79515743,262.375,0.7752167
515,24882.0,1259.2533,0.8065981,262.375,0.7782598
516,24879.0,1227.0135,0.8234369,263.375,0.78826636
517,24876.0,1214.8212,0.84337425,263.375,0.8030501
518,24873.0,1173.834,0.86501616,267.25,0.8202547
519,24870.0,1174.1586,0.8855731,267.25,0.83826965
520,24867.0,1151.6011,0.9073801,266.75,0.8534757
521,24864.0,1129.4058,0.92998004,266.75,0.8691102
522,24861.0,1110.3651,0.95147675,263.75,0.88927275
523,24858.0,1088.4207,0.9712077,263.75,0.9098807
524,24855.0,1062.8154,0.98846567,259.875,0.9298855
525,24852.0,1042.3002,1.0030472,259.875,0.94602203
526,24849.0,1028.9269,1.0145147,261.625,0.9576205
527,24846.0,1014.7359,1.0225682,261.625,0.96650606
528,24843.0,998.4621,1.0267359,265.0,0.9719648
529,24840.0,992.5834,1.0264978,265.0,0.9734006
530,24837.0,1000.2045,1.0211706,260.0,0.9707705
531,24834.0,1016.6236,1.0087849,260.0,0.9645639
532,24831.0,1042.9596,0.9922565,272.625,0.9531515
533,24828.0,1090.9332,0.9738623,272.625,0.936997
534,24825.0,1091.868,0.9551723,262.625,0.9204207
535,24822.0,1118.9762,0.94626284,262.625,0.9089094
536,24819.0,1151.0134,0.93125325,263.25,0.8942675
537,24816.0,1166.83,0.9171359,263.25,0.8801482
538,24813.0,1179.4194,0.905321,259.25,0.8696804
539,24810.0,1186.7545,0.89654267,259.25,0.86281013
540,24807.0,1185.968,0.892684,266.625,0.8586812
541,24804.0,1176.751,0.893633,266.625,0.85727966
542,24801.0,1165.6207,0.8971703,266.625,0.85824454
543,24798.0,1156.94,0.9000191,266.625,0.8608779
544,24795.0,1154.675,0.902347,269.25,0.86302483
545,24792.0,1129.989,0.90676904,269.25,0.86724925
546,24789.0,1109.4948,0.91098565,261.5,0.86896336
547,24786.0,1086.9537,0.91212136,261.5,0.86857337
548,24783.0,1073.0333,0.90834266,264.375,0.86540097
549,24780.0,1074.3418,0.8986922,264.375,0.8588514
550,24777.0,1091.4498,0.88319516,263.875,0.84836316
551,24774.0,1121.4106,0.86265033,263.875,0.833178
552,24771.0,1168.0834,0.8385357,265.75,0.8117277
553,24768.0,1235.5187,0.8120443,265.75,0.788717
554,24765.0,1294.8215,0.78524685,258.0,0.76598877
555,24762.0,1350.7949,0.76142853,258.0,0.7466941
556,24759.0,1419.6671,0.7393737,261.0,0.7263626
557,24756.0,1461.7012,0.7206137,261.0,0.70814234
558,24753.0,1495.5569,0.70520866,256.125,0.6926579
559,24750.0,1514.9763,0.69291747,256.125,0.68135214
560,24747.0,1515.1476,0.68332696,270.0,0.6729057
561,24744.0,1508.1444,0.67585295,270.0,0.6661265
562,24741.0,1501.6108,0.6700311,265.375,0.6605003
563,24738.0,1487.6693,0.6656019,265.375,0.65570444
564,24735.0,1495.5828,0.66256684,266.0,0.65280926
565,24732.0,1517.8063,0.6615536,266.0,0.65246195
566,24729.0,1548.6824,0.66255414,259.875,0.6531765
567,24726.0,1589.359,0.6658773,259.875,0.6550747
568,24723.0,1585.1993,0.6718412,260.625,0.65926415
569,24720.0,1549.1581,0.6796928,260.625,0.6671943
570,24717.0,1492.5585,0.6892024,266.0,0.67640626
571,24714.0,1448.911,0.70057696,266.0,0.687096
572,24711.0,1401.4973,0.71417385,264.75,0.6992542
573,24708.0,1373.7832,0.7295334,264.75,0.7127243
574,24705.0,1358.9972,0.7470777,267.75,0.728846
575,24702.0,1340.8284,0.76605225,267.75,0.7481882
576,24699.0,1322.268,0.7834199,260.375,0.76482904
577,24696.0,1291.0885,0.802537,260.375,0.7805479
578,24693.0,1247.1666,0.82129323,266.125,0.7981354
579,24690.0,1202.8234,0.84255946,266.125,0.8174152
580,24687.0,1163.3418,0.86453766,268.0,0.8374878
581,24684.0,1143.6726,0.88550895,268.0,0.85713327
582,24681.0,1131.6218,0.90401536,263.5,0.8752564
583,24678.0,1103.1018,0.9184331,263.5,0.88603485
584,24675.0,1072.1897,0.9262626,270.0,0.8885906
585,24672.0,1027.3625,0.92319036,270.0,0.88557327
586,24669.0,1004.7189,0.9123729,260.75,0.87715626
587,24666.0,1071.8497,0.8952892,260.75,0.8639383
588,24663.0,1157.1936,0.87402505,258.0,0.84691656
589,24660.0,1222.8622,0.8510557,258.0,0.8275176
590,24657.0,1277.3391,0.8332501,258.375,0.8086791
591,24654.0,1313.5114,0.8177962,258.375,0.7922077
592,24651.0,1345.2097,0.80074257,269.625,0.7759131
593,24648.0,1374.055,0.7868557,269.625,0.76267713
594,24645.0,1383.0023,0.7764995,258.75,0.7531917
595,24642.0,1353.5999,0.76959115,258.75,0.747869
596,24639.0,1333.2831,0.76839983,271.0,0.745817
597,24636.0,1335.7806,0.76916367,271.0,0.7454007
598,24633.0,1340.1344,0.7707149,265.25,0.7453666
599,24630.0,1331.547,0.76975507,265.25,0.741744
600,24627.0,1323.369,0.7670874,271.25,0.73738676
601,24624.0,1318.601,0.7651786,271.25,0.73447186
602,24621.0,1321.4153,0.76315445,256.5,0.73151624
603,24618.0,1337.0472,0.7599338,256.5,0.7274172
604,24615.0,1360.3823,0.7567138,265.0,0.72202706
605,24612.0,1387.1838,0.751694,265.0,0.716913
606,24609.0,1414.5071,0.74729705,275.75,0.71202856
607,24606.0,1440.6699,0.74365926,275.75,0.7077759
608,24603.0,1464.181,0.7407688,264.25,0.70445436
609,24600.0,1477.4434,0.73893803,264.25,0.7023729
610,24597.0,1465.194,0.7386026,260.625,0.70191634
611,24594.0,1451.0017,0.740283,260.625,0.7034772
612,24591.0,1442.683,0.7441533,270.625,0.70712525
613,24588.0,1432.7666,0.75028443,270.625,0.7128801
614,24585.0,1423.8617,0.75849605,266.5,0.72054195
615,24582.0,1412.9564,0.7664007,266.5,0.7281349
616,24579.0,1391.6672,0.77496105,273.25,0.73451287
617,24576.0,1357.7777,0.7841416,273.25,0.7419609
618,24573.0,1308.101,0.79193395,264.75,0.7508306
619,24570.0,1261.6226,0.7968116,264.75,0.7588935
620,24567.0,1247.3906,0.79932535,267.25,0.76563597
621,24564.0,1265.0679,0.80005175,267.25,0.7687753
622,24561.0,1298.4719,0.7994365,271.75,0.7697481
623,24558.0,1336.27,0.79816544,271.75,0.7731007
624,24555.0,1372.2157,0.79641134,264.25,0.7752963
625,24552.0,1379.2583,0.79558474,264.25,0.77630186
626,24549.0,1369.5786,0.79720503,263.5,0.7789038
627,24546.0,1334.0148,0.80247074,263.5,0.7836662
628,24543.0,1311.9973,0.8119756,268.25,0.79070336
629,24540.0,1290.4017,0.8254303,268.25,0.8001081
630,24537.0,1258.6168,0.84221774,261.0,0.8168065
631,24534.0,1216.1731,0.86251324,261.0,0.83692086
632,24531.0,1196.6404,0.8873876,262.5,0.8608394
633,24528.0,1147.7563,0.91899496,262.5,0.8901656
634,24525.0,1133.0533,0.9601434,266.75,0.9270403
635,24522.0,1086.2648,1.0145067,266.75,0.97428286
636,24519.0,1079.3373,1.0870111,266.25,1.0400957
637,24516.0,1062.1879,1.1802809,266.25,1.1219897
638,24513.0,922.48303,1.2995516,266.0,1.2249273
639,24510.0,731.4785,1.4431322,266.0,1.3597617
640,24507.0,556.5763,1.6100863,265.25,1.5181533
641,24504.0,379.04742,1.8331022,265.25,1.7202388
642,24501.0,322.64255,2.1029286,268.75,1.9517937
643,24498.0,356.01562,2.4217424,268.75,2.2254317
644,24495.0,394.37314,2.7923806,270.0,2.5495248
645,24492.0,375.26855,3.2197876,270.0,2.932682
646,24489.0,309.44775,3.7116945,273.5,3.3757398
647,24486.0,240.5037,4.27723,273.5,3.8633332
648,24483.0,179.09142,4.9302382,266.0,4.3860464
649,24480.0,146.79564,5.662432,266.0,4.948728
650,24477.0,127.83702,6.4227033,269.75,5.5573463
651,24474.0,120.88505,7.00678,269.75,6.1763883
652,24471.0,132.1405,7.42689,264.25,6.507548
653,24468.0,135.42642,7.673965,264.25,6.62004
654,24465.0,135.3372,7.753276,264.75,6.708592
655,24462.0,120.395134,7.701003,264.75,6.832227
656,24459.0,113.37088,7.5701213,265.625,7.0039744
657,24456.0,116.60931,7.4165077,265.625,7.2045417
658,24453.0,134.11618,7.5016813,266.75,7.4488506
659,24450.0,158.3447,7.275226,266.75,7.6544466
660,24447.0,179.55202,7.2856464,271.625,7.963063
661,24444.0,174.25218,7.4718065,271.625,8.388759
662,24441.0,153.23703,7.8193154,270.25,8.958357
663,24438.0,115.98564,8.348533,270.25,9.652545
664,24435.0,96.77102,9.070537,271.0,10.24825
665,24432.0,86.05119,9.804369,271.0,10.914216
666,24429.0,63.919106,10.889854,262.0,12.236926
667,24426.0,47.65837,12.072776,262.0,13.692432
668,24423.0,39.550888,13.143301,268.25,14.667977
669,24420.0,43.834557,14.030567,268.25,15.431025
670,24417.0,51.586586,14.620649,263.375,15.929268
671,24414.0,61.287792,14.75409,263.375,16.14431
672,24411.0,56.811413,14.256998,266.0,16.108484
673,24408.0,63.072144,13.358928,266.0,15.869559
674,24405.0,58.136875,12.197669,263.875,15.423235
675,24402.0,52.772945,10.89832,263.875,14.296795
676,24399.0,59.24828,9.519957,255.0,12.549331
677,24396.0,51.952473,8.149837,255.0,10.419241
678,24393.0,58.470573,6.716892,266.375,8.387967
679,24390.0,77.78004,5.416331,266.375,6.599446
680,24387.0,107.7052,4.400051,271.125,5.22084
681,24384.0,162.76944,3.6473134,271.125,4.2295427
682,24381.0,289.01636,3.155558,268.25,3.5903227
683,24378.0,399.296,2.7534225,268.25,3.0916498
684,24375.0,502.6873,2.4579225,267.75,2.7153144
685,24372.0,536.95886,2.2487273,267.75,2.4517438
686,24369.0,519.56866,2.1029558,265.75,2.2671661
687,24366.0,496.1102,1.9983718,265.75,2.144655
688,24363.0,469.25394,1.922628,271.75,2.0553448
689,24360.0,448.57318,1.868442,271.75,1.9854741
690,24357.0,448.1373,1.8223277,260.0,1.9253827
691,24354.0,487.4889,1.779609,260.0,1.8707376
692,24351.0,536.7427,1.7386107,261.5,1.8161811
693,24348.0,561.96844,1.699832,261.5,1.7855967
694,24345.0,598.0391,1.6647561,268.0,1.7588263
695,24342.0,624.8735,1.6347382,268.0,1.7307338
696,24339.0,634.0665,1.6102903,266.0,1.6994843
697,24336.0,626.0621,1.5908641,266.0,1.6657122
698,24333.0,611.10443,1.5825192,264.5,1.6317962
699,24330.0,609.37665,1.5769645,264.5,1.6202078
700,24327.0,608.15625,1.5687768,260.75,1.6060058
701,24324.0,604.5382,1.5644152,260.75,1.5957603
702,24321.0,604.27075,1.5603124,268.25,1.5868585
703,24318.0,612.5143,1.5564702,268.25,1.576755
704,24315.0,651.24835,1.5561416,265.0,1.5683762
705,24312.0,682.298,1.5642142,265.0,1.5692378
706,24309.0,739.2141,1.5884343,258.25,1.5886663
707,24306.0,758.7374,1.6377816,258.25,1.6378965
708,24303.0,735.9354,1.7399902,263.75,1.7329028
709,24300.0,665.42505,1.8948486,263.75,1.8764231
710,24297.0,537.01135,2.1150794,263.0,2.0823426
711,24294.0,438.88434,2.4195926,263.0,2.3656647
712,24291.0,361.45184,2.6762598,259.25,2.6232672
713,24288.0,282.58945,3.1152449,259.25,3.044854
714,24285.0,198.00018,3.6986754,252.75,3.6054802
715,24282.0,128.14009,4.411675,252.75,4.2799816
716,24279.0,104.85803,5.2095237,259.25,5.004296
717,24276.0,99.89288,5.993749,259.25,5.673969
718,24273.0,134.8984,6.5103354,262.875,6.1619763
719,24270.0,168.46945,6.582995,262.875,6.2781186
720,24267.0,194.36322,6.449762,262.125,6.144716
721,24264.0,188.68433,6.213,262.125,5.908251
722,24261.0,187.95158,5.9492416,266.75,5.6765094
723,24258.0,195.81882,5.696202,266.75,5.4880047
724,24255.0,197.58228,5.4632053,263.125,5.329147
725,24252.0,194.99019,5.24608,263.125,5.170151
726,24249.0,198.5272,5.0387053,263.125,4.991694
727,24246.0,205.00078,4.839351,263.125,4.7641416
728,24243.0,225.63187,4.6734242,262.375,4.5735755
729,24240.0,244.48361,4.4810357,262.375,4.3738174
730,24237.0,263.9677,4.3148675,260.625,4.1917143
731,24234.0,284.69867,4.18098,260.625,4.0504565
732,24231.0,298.65967,4.075339,256.25,3.9447556
733,24228.0,286.1082,3.9303434,256.25,3.8288
734,24225.0,270.8304,3.8080761,264.25,3.7115486
735,24222.0,264.5752,3.7093368,264.25,3.6163392
736,24219.0,249.9425,3.6052513,262.25,3.5135243
737,24216.0,240.01624,3.4756587,262.25,3.385776
738,24213.0,240.75076,3.2963092,261.0,3.2247674
739,24210.0,279.9922,3.060301,261.0,3.0009768
740,24207.0,330.55368,2.8243628,266.25,2.7730546
741,24204.0,387.3024,2.6039345,266.25,2.5586402
742,24201.0,412.04742,2.4136102,260.375,2.372146
743,24198.0,472.60254,2.2925947,260.375,2.2541785
744,24195.0,520.8009,2.1516137,252.125,2.1185818
745,24192.0,540.69165,2.0328796,252.125,2.0045335
746,24189.0,545.838,1.9376973,264.75,1.9126102
747,24186.0,548.79016,1.8615975,264.75,1.8384584
748,24183.0,560.0491,1.8058207,257.5,1.7817025
749,24180.0,573.02496,1.7681333,257.5,1.7457446
750,24177.0,588.4787,1.7409798,263.0,1.7204332
751,24174.0,603.15247,1.7212675,263.0,1.7022737
752,24171.0,604.09406,1.7076218,260.375,1.6905844
753,24168.0,599.80396,1.699078,260.375,1.6847005
754,24165.0,595.26056,1.6949068,263.25,1.6829704
755,24162.0,592.16864,1.6945077,263.25,1.6832398
756,24159.0,589.7892,1.6973741,260.125,1.6837074
757,24156.0,588.19806,1.7031089,260.125,1.6836747
758,24153.0,591.1014,1.7114409,261.5,1.6838897
759,24150.0,587.53735,1.7222033,261.5,1.688493
760,24147.0,583.69617,1.7378904,272.125,1.7025778
761,24144.0,579.615,1.7558094,272.125,1.7164212
762,24141.0,574.57166,1.7738333,263.625,1.7308111
763,24138.0,564.6679,1.792352,263.625,1.7465193
764,24135.0,557.10547,1.8116302,259.75,1.7638507
765,24132.0,547.1138,1.8309175,259.75,1.7824212
766,24129.0,541.3108,1.8500402,262.5,1.8012341
767,24126.0,539.2518,1.8727394,262.5,1.8208171
768,24123.0,543.1768,1.8990449,261.5,1.8484979
769,24120.0,548.13464,1.9291428,261.5,1.8807136
770,24117.0,545.5516,1.9632938,262.125,1.9144375
771,24114.0,534.8378,1.9981443,262.125,1.9493961
772,24111.0,513.14056,2.0412304,274.625,1.9886107
773,24108.0,492.39203,2.0773127,274.625,2.025542
774,24105.0,474.69385,2.1212044,252.25,2.0699642
775,24102.0,454.87485,2.163658,252.25,2.1129293
776,24099.0,439.3005,2.1991286,263.25,2.1483233
777,24096.0,423.403,2.2224772,263.25,2.17121
778,24093.0,410.48843,2.226321,264.25,2.176105
779,24090.0,408.40045,2.2063408,264.25,2.161858
780,24087.0,442.96744,2.1730103,264.75,2.1325855
781,24084.0,478.08524,2.1439903,264.75,2.1049764
782,24081.0,507.4892,2.126929,253.25,2.085191
783,24078.0,530.40405,2.102309,253.25,2.0627236
784,24075.0,533.27856,2.0851111,255.25,2.0482638
785,24072.0,527.8302,2.0775316,255.25,2.0437527
786,24069.0,515.9007,2.081923,259.5,2.05145
787,24066.0,506.19016,2.1050045,259.5,2.0763962
788,24063.0,491.43698,2.1670854,255.25,2.1273737
789,24060.0,494.83026,2.2598703,255.25,2.2249806
790,24057.0,488.20206,2.3841615,265.25,2.3536668
791,24054.0,460.79202,2.5253508,265.25,2.4937425
792,24051.0,404.61536,2.6797824,259.875,2.6323895
793,24048.0,331.8338,2.8672872,259.875,2.8150537
794,24045.0,253.00925,3.0563538,263.625,3.0036023
795,24042.0,196.2657,3.218648,263.625,3.1662998
796,24039.0,179.21887,3.3270583,262.75,3.2743158
797,24036.0,198.35818,3.3562784,262.75,3.302503
798,24033.0,258.9886,3.294212,255.25,3.2409961
799,24030.0,300.2726,3.158025,255.25,3.1084816
800,24027.0,352.58682,2.96966,263.375,2.9287717
801,24024.0,370.409,2.7582095,263.375,2.726876
802,24021.0,404.00287,2.554643,259.375,2.5309331
803,24018.0,418.3728,2.3688211,259.375,2.3486643
804,24015.0,445.15466,2.2042549,271.5,2.1839576
805,24012.0,497.96985,2.067108,271.5,2.0485618
806,24009.0,553.0014,1.9614986,260.125,1.9474862
807,24006.0,584.04395,1.8575629,260.125,1.8464411
808,24003.0,589.49786,1.7672374,263.375,1.7577887
809,24000.0,593.91437,1.689645,263.375,1.6807202
810,23997.0,604.82306,1.6228156,260.75,1.614332
811,23994.0,639.7361,1.5659808,260.75,1.5589725
812,23991.0,685.6627,1.5197049,255.25,1.5151281
813,23988.0,727.1556,1.4844469,255.25,1.4822671
814,23985.0,756.7189,1.46273,269.25,1.4612881
815,23982.0,767.95087,1.4595584,269.25,1.4576529
816,23979.0,750.2337,1.4685863,257.5,1.4676862
817,23976.0,700.2028,1.4883888,257.5,1.4878753
818,23973.0,658.30853,1.5168437,268.5,1.5171251
819,23970.0,637.15906,1.5509686,268.5,1.5532653
820,23967.0,609.4526,1.5872105,252.0,1.5929335
821,23964.0,583.19,1.6217018,252.0,1.6326416
822,23961.0,552.2579,1.6559286,258.25,1.6701368
823,23958.0,535.71545,1.6848089,258.25,1.7033179
824,23955.0,550.23627,1.7254224,257.75,1.7419404
825,23952.0,560.577,1.7578236,257.75,1.772712
826,23949.0,570.32117,1.7916197,257.5,1.8055773
827,23946.0,589.23566,1.8379238,257.5,1.8525941
828,23943.0,613.0604,1.9068526,266.5,1.93429
829,23940.0,614.4333,2.0194275,266.5,2.0514011
830,23937.0,559.31915,2.1907077,257.25,2.214037
831,23934.0,461.02954,2.429968,257.25,2.4384449
832,23931.0,355.97482,2.7540898,258.25,2.7480834
833,23928.0,258.90683,3.0655415,258.25,3.0908563
834,23925.0,176.64589,3.5545735,256.75,3.593593
835,23922.0,138.50824,4.1929827,256.75,4.238184
836,23919.0,112.6359,4.971492,256.5,5.0260143
837,23916.0,102.99299,5.8451476,256.5,5.915704
838,23913.0,95.24338,6.704441,256.5,6.7767196
839,23910.0,78.54375,7.3274245,256.5,7.426146
840,23907.0,92.85539,7.5156574,253.75,7.6981187
841,23904.0,114.46755,7.430645,253.75,7.7148366
842,23901.0,137.11977,7.177085,258.75,7.3555613
843,23898.0,140.8134,6.8646812,258.75,6.876685
844,23895.0,153.7956,6.570874,261.5,6.6111474
845,23892.0,164.06879,6.4678717,261.5,6.618169
846,23889.0,172.64516,6.3067064,263.0,6.6852126
847,23886.0,162.12657,6.215184,263.0,6.6254497
848,23883.0,161.32208,6.0716,259.25,6.4899197
849,23880.0,164.75906,6.0404882,259.25,6.675592
850,23877.0,162.62585,6.0477924,252.75,6.6360965
851,23874.0,160.0351,6.0431604,252.75,6.5892367
852,23871.0,158.38055,5.9792604,256.75,6.5776415
853,23868.0,155.80566,5.9413342,256.75,6.5663867
854,23865.0,150.25746,5.912055,259.5,6.5392103
855,23862.0,152.83517,5.8506465,259.5,6.4870954
856,23859.0,160.13554,5.7653966,265.0,6.465077
857,23856.0,169.07207,5.689693,265.0,6.339648
858,23853.0,182.30295,5.618221,258.0,6.213209
859,23850.0,188.35559,5.5721054,258.0,6.131577
860,23847.0,186.95676,5.5598354,249.0,6.0861344
861,23844.0,181.01004,5.5799365,249.0,6.077615
862,23841.0,171.83026,5.639644,251.25,6.1163774
863,23838.0,171.25941,5.748503,251.25,6.2136416
864,23835.0,168.68636,5.9163623,254.0,6.3781815
865,23832.0,162.2332,6.1618366,254.0,6.62932
866,23829.0,154.68242,6.500484,254.375,6.995515
867,23826.0,147.47142,6.9462185,254.375,7.483427
868,23823.0,140.91689,7.533497,257.75,8.108744
869,23820.0,125.37254,8.290321,257.75,8.899249
870,23817.0,100.2051,9.122767,265.125,9.79593
871,23814.0,88.06373,10.123901,265.125,10.867594
872,23811.0,68.01388,11.357045,256.5,12.152363
873,23808.0,53.846233,12.800185,256.5,13.643332
874,23805.0,49.255173,14.483246,249.5,15.394537
875,23802.0,54.57146,16.353018,249.5,17.40172
876,23799.0,52.776806,18.286585,253.25,19.210934
877,23796.0,51.30042,20.232212,253.25,20.908226
878,23793.0,47.790638,22.221703,261.25,22.792654
879,23790.0,43.49751,24.148241,261.25,24.76423
880,23787.0,39.51162,25.930067,259.75,26.71885
881,23784.0,36.16432,27.533604,259.75,28.477316
882,23781.0,33.3773,28.888536,259.25,29.85676
883,23778.0,31.172247,29.445326,259.25,30.707129
884,23775.0,32.187157,29.318693,257.75,30.9194
885,23772.0,31.552944,28.4838,257.75,30.454048
886,23769.0,30.399918,27.017868,256.75,29.357891
887,23766.0,30.083378,25.084717,256.75,27.761177
888,23763.0,30.817259,22.886179,258.125,25.822329
889,23760.0,32.495594,20.61409,258.125,23.6681
890,23757.0,39.154484,18.302584,253.0,21.336946
891,23754.0,45.88532,15.932125,253.0,18.453016
892,23751.0,52.798595,13.898526,261.875,16.025867
893,23748.0,61.81246,12.244721,261.875,14.015909
894,23745.0,70.765526,10.847703,262.125,12.360347
895,23742.0,81.16813,9.645144,262.125,10.881719
896,23739.0,89.095695,8.594023,256.5,9.567955
897,23736.0,103.379395,7.619696,256.5,8.403495
898,23733.0,110.50676,6.690702,255.625,7.340464
899,23730.0,116.156334,5.739437,255.625,6.166791
900,23727.0,112.76121,4.8405643,242.125,5.131713
901,23724.0,123.784775,4.087104,242.125,4.306406
902,23721.0,163.7707,3.478644,258.375,3.6543107
903,23718.0,265.12534,3.0340395,258.375,3.1649237
904,23715.0,371.32373,2.7142076,251.75,2.7807038
905,23712.0,487.51837,2.426533,251.75,2.4708116
906,23709.0,572.3335,2.2114482,262.0,2.2468266
907,23706.0,610.1465,2.0598106,262.0,2.0901706
908,23703.0,610.05237,1.9646744,255.875,1.9868642
909,23700.0,562.13763,1.9177289,255.875,1.9299405
910,23697.0,541.1435,1.8986883,257.75,1.9056621
911,23694.0,525.6652,1.8990449,257.75,1.9011925
912,23691.0,517.8962,1.9106174,248.125,1.9071494
913,23688.0,516.893,1.9255095,248.125,1.9163448
914,23685.0,509.85596,1.9182415,259.75,1.9119288
915,23682.0,497.55524,1.9146934,259.75,1.9071898
916,23679.0,483.3559,1.9085214,262.0,1.8963411
917,23676.0,490.78427,1.8892047,262.0,1.8714222
918,23673.0,503.79785,1.8597295,260.5,1.8381793
919,23670.0,527.2872,1.815925,260.5,1.7970867
920,23667.0,574.04315,1.774319,251.0,1.7522311
921,23664.0,606.32837,1.7454026,251.0,1.7139922
922,23661.0,654.85724,1.7100158,265.5,1.6756134
923,23658.0,682.93555,1.6820925,265.5,1.6469898
924,23655.0,674.49084,1.6683363,257.25,1.633134
925,23652.0,650.903,1.6705092,257.25,1.6343132
926,23649.0,648.7252,1.6869726,255.125,1.6485146
